source_id,ra,dec,phot_g_mean_mag,parallax,bp_rp,designation,j_m,h_m,ks_m,ph_qual,ang_sep
598963876969204736,132.1044833694996,11.707543412924416,11.843637,3.988549176820133,0.84545517,08482506+1142272,10.761,10.44,10.352,AAA,0.7114418604307278
605054067579960960,133.28202983664423,12.35408692270879,13.119579,0.3390788464985462,1.1590328,08530768+1221146,11.614,11.067,10.99,AAA,0.7118588605340813
598855231476599680,132.40233942119545,11.220848666609417,13.229867,1.8118201945395451,0.8022108,08493659+1113152,12.174,11.886,11.787,AAA,0.7119994867582918
598945558933024000,132.15010626747406,11.52967311580542,13.105896,1.499053377333108,0.70645714,08483602+1131469,12.196,11.912,11.9,AAA,0.7140989349067519
598676109865154048,133.00186117618847,11.106422961355374,13.107852,1.7745923007458855,0.8445263,08520044+1106232,11.965,11.672,11.616,AAA,0.7149092484091102
604745345330578048,133.5518123164203,11.87302702853045,13.606575,1.1150173698942913,0.97125435,08541244+1152231,12.382,11.985,11.922,AAA,0.7150963593031696
605025548998116480,132.98763815729478,12.497662855226482,12.88945,1.1475886193176104,0.72583675,08515704+1229515,11.96,11.716,11.673,AAA,0.7155506632919898
604734148351495808,133.5498784859637,11.688761967204568,12.698385,1.536076537013739,0.63985825,08541197+1141195,11.869,11.674,11.626,AAA,0.7183679158778886
607992722859180544,132.22433012235973,12.213747992038803,13.732651,2.304374955769114,0.9885349,08485384+1212496,12.511,12.117,12.012,AAA,0.7185928372894576
598682986108054912,132.75546030837336,11.08452586172486,13.949178,0.7821605693463909,0.8089714,08510132+1105043,12.86,12.578,12.516,AAA,0.7187131784586693
604941097056229760,133.48848257716904,12.109926760251462,13.717589,0.06351615524619332,1.3545427,08535725+1206357,11.982,11.329,11.231,AAA,0.7192870155789697
604682501369762048,133.34051923140788,11.28739417204468,13.767611,1.1498992967697386,0.7681093,08532173+1117146,12.821,12.506,12.478,AAA,0.7196389190531879
605052899348710016,133.34327395624504,12.311242705726531,12.25603,0.669986921245594,1.2687149,08532241+1218406,10.625,10.025,9.944,AAA,0.7199010393958499
598949819540579328,132.11612380607502,11.606923726918014,11.870011,1.7075645792950285,0.69667625,08482786+1136249,10.987,10.737,10.665,AAA,0.7204905991070283
604691022584872832,133.44686827167598,11.414022144304779,13.988441,0.8299849195380646,0.64443207,08534725+1124504,13.14,12.922,12.878,AAA,0.7211398477622225
604679928684426752,133.2099881722982,11.185213186632671,12.657259,1.3902183065340128,1.1257458,08525040+1111066,11.203,10.771,10.603,AAA,0.7213136704226673
605025622012414720,132.97469149107778,12.5071263302453,11.936795,3.7639615081378723,0.8270798,08515392+1230252,10.887,10.55,10.492,AAA,0.7221091941698738
605049394655398912,133.39049571449684,12.265234172042144,13.683377,0.9220458405438101,0.7882223,08533375+1215548,12.684,12.374,12.344,AAA,0.7227230662688849
598965487581269376,132.08273725374946,11.780897750763394,13.963865,0.8621076985393841,0.79146767,08481985+1146516,12.96,12.661,12.608,AAA,0.7268529274876457
598965487581269504,132.081231851401,11.778062550683096,12.925371,1.3505893774311006,1.1156435,08481950+1146414,11.533,11.065,10.96,AAA,0.7284096903688572
601981349192808448,132.12241371960252,12.041180436789245,13.537878,0.8200141174996608,0.8684845,08482936+1202283,12.441,12.11,12.027,AAA,0.7285147037976477
608000110202916352,132.31753323536194,12.334073103837593,10.023278,3.1222788701784987,0.66097736,08491620+1220027,9.186,8.974,8.917,AAA,0.7290402119683997
598855197116288128,132.38002463572408,11.215212763978444,11.147776,0.7155672441735346,1.3464584,08493120+1112548,9.442,8.87,8.663,AAA,0.7294497081634411
598854372483142016,132.41071291540078,11.193476707991646,11.4041195,2.1348320992537038,0.78991985,08493858+1111369,10.405,10.115,10.051,AAA,0.7298522618415834
607992718563478784,132.2101556986769,12.215881298879108,12.307045,6.212256284906298,1.1530485,08485045+1212575,10.875,10.353,10.27,AAA,0.731181333450315
604689308892956416,133.44463634843422,11.391858039446946,11.69268,1.1175597377427697,1.1556196,08534672+1123307,10.225,9.73,9.624,AAA,0.7314464768017874
598871758510763264,132.24226047617273,11.337841673163268,13.884843,1.0635751900235841,0.9139471,08485814+1120165,12.712,12.293,12.28,AAA,0.734517403099934
605048570021679232,133.42373554000588,12.243933928010886,13.843091,3.3538811286074166,1.3109789,08534172+1214386,12.251,11.672,11.599,AAA,0.7348518548395906
598851073948254336,132.4572500124551,11.158076177397065,9.5684805,13.925640550510694,0.8983631,08494983+1109285,8.433,8.064,8.025,AAA,0.7361715527452108
601980490199352576,132.08804321264697,11.962754498410845,13.467928,0.44061774866667286,0.21485901,08482113+1157459,13.174,13.1,13.083,AAA,0.7393050036534429
598975593640168320,132.07201309431503,11.864175965559525,10.680748,3.2432485813982526,0.65376186,08481731+1151510,9.849,9.633,9.563,AAA,0.7397766116997389
604937729801869056,133.53973540421316,12.060178342789918,10.7438135,6.008151959743566,0.763155,08540955+1203371,9.79,9.5,9.434,AAA,0.7461290560758228
605054484192277504,133.31220002074534,12.375966321591486,12.387456,1.909407333580325,0.6863375,08531494+1222336,11.521,11.276,11.22,AAA,0.7474553318861693
598920377540555136,132.1548684548331,11.44027731928051,10.751055,0.9740420274231196,1.1645374,08483718+1126251,9.27,8.748,8.615,AAA,0.748502149341689
605035066644502272,133.51116967776989,12.134501159706058,13.682112,1.1390161686745999,0.76448536,08540270+1208041,12.699,12.441,12.344,AAA,0.7499832286353567
608030587290798464,132.76242825777254,12.548251698728928,10.26649,5.084512076625216,0.6796541,08510303+1232531,9.226,8.991,8.919,AAA,0.7507473942325164
608000041483441920,132.28407096886014,12.334845841047375,13.641136,1.143263440954867,0.74627495,08490818+1220055,12.694,12.445,12.401,AAA,0.7522452981600533
598854235044191104,132.39090971545838,11.178992407095324,13.588484,0.860219899867583,0.784832,08493381+1110445,12.59,12.271,12.18,AAA,0.7527326636594205
601980799436997376,132.08052119324051,11.989686348860056,13.83383,1.555584471277486,0.82693386,08481936+1159229,12.791,12.435,12.408,AAA,0.752782915707541
604740711061513856,133.59407270650814,11.791378005926022,13.514279,0.9259562297073732,1.2450876,08542258+1147290,11.952,11.496,11.36,AAA,0.7528811573680975
607987427163771520,132.12230292728867,12.10980570704204,13.352934,1.122717519302432,0.7360954,08482936+1206353,12.436,12.192,12.098,AAA,0.7540385219039886
598669684594080512,132.95295686632255,11.055992021806164,10.307779,9.229222284391714,0.94942665,08514887+1103223,9.101,8.769,8.701,AAA,0.7545050121295327
608000419440566528,132.2704976406515,12.326177812110501,13.51873,0.7939914755788119,0.6599684,08490492+1219342,12.655,12.414,12.373,AAA,0.7555820589731022
605049806972258560,133.41844360842424,12.283908349783484,13.747469,1.4622815848131863,1.0191517,08534043+1217021,12.471,12.088,12.006,AAA,0.755653070200924
604679482007819136,133.27655281045537,11.185457917206426,13.960124,0.8804035069436297,0.78061676,08530638+1111076,12.959,12.654,12.54,AAA,0.7572749444651256
598674739770772352,133.1571839665704,11.116241023675107,13.380571,1.1589983392382732,0.9270601,08523772+1106586,12.222,11.831,11.717,AAA,0.7573087666087671
608031137046619520,132.6758049160293,12.545283628217327,13.367463,5.26482375792599,1.4838228,08504222+1232433,11.589,10.996,10.882,AAA,0.7594187576177852
598674018216264064,133.17985692055433,11.123217936910441,9.96724,7.069212868914504,0.76392746,08524321+1107237,9.009,8.768,8.639,AAA,0.7609096956426414
604718750893090304,133.55552692512632,11.537001163054759,13.519248,1.425988790437785,0.74526787,08541333+1132132,12.549,12.285,12.27,AAA,0.762238233605999
598868528695357952,132.24702683709543,11.289441267885241,11.129272,0.8407318270886588,1.2039261,08485930+1117220,9.556,9.074,8.924,AAA,0.7624571066405449
598672506387804800,133.03095837907466,11.06463400088933,12.887326,1.339779347439957,0.88347244,08520742+1103531,11.736,11.446,11.374,AAA,0.7625712130236456
605118595168646656,133.0978117342433,12.515384572897739,11.915535,1.0643158546533353,1.1585379,08522345+1230556,10.437,9.88,9.792,AAA,0.7634783540577884
598964942122246528,132.0465846879861,11.737940797188486,13.410275,1.2081336656250676,0.7139616,08481119+1144166,12.485,12.239,12.19,AAA,0.764573958101012
598949304144504448,132.07497295248402,11.583996462974458,8.11953,2.869466983909209,1.1354628,08481801+1135025,6.648,6.188,6.051,AAA,0.765568464415565
605030741613063680,133.56480392687408,12.053264754707557,13.753602,1.982955502521157,0.9370613,08541558+1203117,12.605,12.187,12.152,AAA,0.7668618724241967
604689961727982336,133.47709414834108,11.375653440289959,13.296101,1.3349181489927298,0.7957535,08535450+1122322,12.303,12.018,11.967,AAA,0.7669010146633952
604718789548452736,133.56499999618333,11.544556241439418,13.951397,0.903820341587729,0.69830036,08541561+1132404,13.062,12.858,12.763,AAA,0.7683986929488417
598669650234342656,132.93911029088642,11.039474340119046,12.366621,1.8509299602786058,0.6797247,08514539+1102221,11.484,11.267,11.222,AAA,0.768706560212916
605030810332540288,133.56217243565067,12.066779116493805,13.895701,1.6647334181226752,0.93600655,08541492+1204005,12.764,12.379,12.31,AAA,0.7689983838906035
598853857087072000,132.37083589046236,11.16876223797435,12.481152,1.9717333210581576,0.76229954,08492899+1110075,11.503,11.254,11.137,AAA,0.7723647318013114
604715417998469376,133.56012751373257,11.51996348917836,13.703451,0.21788195636369115,0.89166546,08541444+1131119,12.516,12.151,12.114,AAA,0.7725010706131279
608026528546174720,132.50275671525685,12.506953522962577,12.179084,2.4913846410945153,0.7446995,08500068+1230257,11.242,10.938,10.943,AAA,0.7739638264217359
598681195106420480,132.66448552422605,11.041248178319146,12.34432,2.488608306822244,0.8350334,08503950+1102288,11.31,10.965,10.893,AAA,0.7748926546377833
605030840396683904,133.56844627321948,12.06776844639127,13.408762,1.1926508451416722,0.92199326,08541646+1204037,12.261,11.945,11.901,AAA,0.775098308495745
598672472028073088,133.01422406177733,11.047126329696109,11.073247,0.6740038190168248,1.1588364,08520342+1102496,9.531,9.079,8.998,AAA,0.7753833672667897
605049020993801856,133.46353984976938,12.25970380221892,13.76191,0.732379258221126,0.7328596,08535126+1215348,12.815,12.523,12.475,AAA,0.7754653285460689
604678691733846784,133.23513448673302,11.135319723128369,12.01544,2.8185962987556286,0.8421755,08525643+1108073,10.937,10.568,10.465,AAA,0.7767619984726555
598849596479562752,132.50197977423795,11.089566114722695,11.712419,0.594787428110692,1.2743292,08500047+1105226,10.083,9.554,9.403,AAA,0.7777845307953873
598867841500591616,132.25137650616892,11.26005748237043,13.037207,1.8876973711995837,0.8008852,08490035+1115364,11.994,11.713,11.631,AAA,0.7793798414635504
604680856397344128,133.34228084075914,11.206400330944396,13.656553,0.18606736926070847,1.1192799,08532214+1112230,12.199,11.691,11.633,AAA,0.7805740882765423
608028319548080896,132.59152138107862,12.547139571562473,13.641307,1.1076569253956274,0.69594955,08502195+1232498,12.755,12.485,12.443,AAA,0.7812201482110885
605054548616296192,133.35030319826978,12.388761692857752,13.852613,1.4150368582688864,0.80576134,08532409+1223195,12.815,12.537,12.468,AAA,0.7813240112704186
598949269784766848,132.06261643652212,11.564879404818845,12.947599,0.8775479268594915,1.08953,08481502+1133538,11.556,11.077,10.99,AAA,0.7827376210898059
598669379651632640,132.9590486920077,11.0277595058367,10.986978,5.320404916292307,0.89512825,08515022+1101401,9.792,9.456,9.383,AAA,0.7833392806870106
605106917152970112,133.16609491589864,12.509913097740068,12.154999,2.7310914664421517,0.72537994,08523987+1230357,11.204,10.946,10.895,AAA,0.7843230486435594
598669375358163072,132.95938770994783,11.026447237038905,12.392943,5.548268827495508,1.1474094,08515030+1101354,10.866,10.441,10.36,AAA,0.784688755793394
598672540747538688,133.0579384967199,11.04608019962828,12.360398,1.9117226033943413,0.79966164,08521392+1102459,11.379,11.082,11.055,AAA,0.7877348741342457
598949171001193344,132.05864568170333,11.558778809067839,13.792556,0.5736318585150569,1.0788317,08481407+1133318,12.421,11.956,11.875,AAA,0.788300605360123
598669173493218432,132.87362711997878,11.012698235587138,13.721158,0.9745241675964367,0.70360947,08512967+1100457,12.745,12.505,12.451,AAA,0.7887433944482004
598669791968513792,132.84527317068336,11.009250655850797,13.917929,1.655811491703553,0.8433094,08512287+1100333,12.823,12.565,12.478,AAA,0.7909990200051278
598919999583437440,132.12566837794577,11.398944488129779,13.1532345,3.2728368343547585,1.114994,08483014+1123564,11.786,11.385,11.249,AAA,0.7938108059757452
604678657374107008,133.24962457495556,11.123708292205281,10.635501,0.37953626620315245,1.8546171,08525991+1107252,8.364,7.57,7.326,AAA,0.7940745036064457
598924569428525696,132.07261192614143,11.497782616586795,13.2132,1.7903946710567549,0.7980356,08481741+1129521,12.187,11.895,11.802,AAA,0.7964562138872624
605119282363411584,133.0997058533598,12.55030909032231,12.762652,3.980521125589877,1.0361137,08522391+1233012,11.486,11.037,10.982,AAA,0.7969123594100911
605048844899585152,133.4900893784005,12.262759736287878,13.388559,1.123562286016558,0.7366667,08535764+1215459,12.434,12.2,12.157,AAA,0.7982904591073078
605036647192466944,133.52909515841603,12.204870983059239,12.060573,0.8188156027657041,1.1972733,08540699+1212175,10.509,10.036,9.91,AAA,0.7988926800789746
608028216468871424,132.5260786808977,12.54436630211472,9.909638,2.3915069109626566,0.41421986,08500627+1232397,9.34,9.228,9.202,AAA,0.7996632336132915
598673365381247104,133.13387667606398,11.059765371912283,13.2249775,1.7660729790513687,0.84521866,08523212+1103353,12.125,11.802,11.697,AAA,0.7997524893990605
604631683316721024,133.24764551663907,11.115408543837793,11.034341,0.8394808707317721,1.276392,08525943+1106554,9.429,8.894,8.697,AAA,0.8001523144135295
604747441274618112,133.6298732810968,11.94146593079733,13.300464,2.3155915610036524,0.88352203,08543119+1156289,12.178,11.879,11.757,AAA,0.8002629230099325
598969408887084288,132.0054835850431,11.807988783074455,13.963987,0.696229980765197,0.8776703,08480132+1148289,12.855,12.514,12.471,AAA,0.8022256991106405
598921030375475072,132.09693503976962,11.430441988156106,13.8006115,1.5244547728993774,0.79766273,08482325+1125495,12.102,12.411,12.332,UAA,0.8032195372115346
598921030375475200,132.09606076368323,11.431037105227423,12.916469,1.1803690398130589,0.6109381,08482306+1125518,11.948,11.911,11.825,UAA,0.8037059270989757
598849420385500544,132.4528026266593,11.083604923823872,11.839514,4.640706132566092,0.8785429,08494869+1105012,10.738,10.395,10.327,AAA,0.8039274885105032
598668348859510912,132.80668981602963,10.996230533439991,13.243392,0.7912485314677228,0.64750767,08511361+1059465,12.384,12.199,12.19,AAA,0.8039698491647378
605103343740165504,133.32362265982292,12.440763471475824,12.564567,1.5539544870271196,0.69437313,08531769+1226263,11.664,11.412,11.362,AAA,0.8051327004589044
604634367671325824,133.38812604773022,11.213692911569208,10.686502,0.39254367668582335,1.4105291,08533316+1112491,8.88,8.219,8.121,AAA,0.8051364245205421
604640651208429568,133.46449043348184,11.29210945500767,13.201711,1.5862191367687917,0.78610706,08535148+1117317,12.218,11.982,11.894,AAA,0.8065447234841013
604631825050707456,133.2824743355283,11.128226263672232,13.825941,3.1904490601937208,1.1778927,08530780+1107416,12.366,11.849,11.783,AAA,0.8076464275184677
608003335722745856,132.32827683174355,12.445483972935882,12.367238,0.8491890946180262,1.1625099,08491878+1226439,10.863,10.359,10.24,AAA,0.8077740437839442
598969718124729216,131.99809898547605,11.831692535530921,13.931716,0.6750444826467084,0.8029423,08475954+1149542,12.908,12.528,12.523,AAA,0.8099995805070515
598853749712531456,132.3341762919637,11.147226637760248,11.501609,1.3023900005148026,0.6353378,08492019+1108503,10.699,10.472,10.402,AAA,0.8108550456322866
604633852275255680,133.36419551334322,11.184642243359276,10.622677,1.8506101633339125,1.0553741,08532742+1111047,9.289,8.786,8.749,AAA,0.811081505265808
604641067820289152,133.48468979161566,11.30914932468206,13.452075,1.2112621785135451,0.80526257,08535633+1118330,12.418,12.11,12.076,AAA,0.8115798451119831
598961609226483456,132.01535577819666,11.622511457951907,10.7412815,3.6945580271518814,0.599967,08480371+1137211,9.957,9.766,9.709,AAA,0.8124142321041403
604740882860200704,133.65496297230152,11.787146943342142,9.526054,0.9469955068909047,1.6425686,08543720+1147137,7.48,6.795,6.552,AAA,0.8125440836874105
598969477606561792,131.9944072468673,11.814658956024594,13.734478,1.7037146169822168,0.9092159,08475867+1148531,12.607,12.257,12.212,AAA,0.813150265864803
598666184195961344,132.9948120804521,11.002553888459182,13.433474,0.8582643281358753,0.65703297,08515877+1100090,12.509,12.328,12.225,AAA,0.814634340731762
598671647394332544,133.12456278884562,11.04007049179996,12.374294,2.1531537297056107,0.6820698,08522988+1102243,11.489,11.247,11.191,AAA,0.8146847294262077
605119355378262912,133.09401241925795,12.5723930756392,11.905598,2.3176040311618364,0.6620159,08522257+1234205,11.092,10.855,10.812,AAA,0.8159245896311793
604633611757089280,133.35376416877173,11.168706368889525,13.876568,1.2424176228874706,0.90582275,08532490+1110076,12.734,12.365,12.299,AAA,0.8167232061341156
605050567182021376,133.49329087636812,12.29003125956243,13.20649,1.682094506740398,0.7186737,08535840+1217240,12.286,12.033,12.005,AAA,0.8168790243391969
604721400888554112,133.6474519734011,11.657209955413473,13.62377,2.7594137342684886,1.0580769,08543539+1139261,12.301,11.885,11.813,AAA,0.8178414429256443
604640449345006592,133.4548195607927,11.26033439507619,13.031551,1.043319071659738,0.7364006,08534915+1115373,12.081,11.788,11.752,AAA,0.8197925593858176
605120210076345088,133.08858233442083,12.57910728039453,12.450485,3.5330671827290066,0.9043789,08522132+1234450,11.326,10.965,10.903,AAA,0.8206005152602253
607990695634633472,132.06384783510777,12.145245072060899,12.580401,0.2787512501854462,1.4614124,08481532+1208430,10.736,10.058,9.898,AAA,0.8207394023681456
604740981643806208,133.66629392150324,11.803889162145515,12.493944,1.7791799000760677,0.67176056,08543992+1148138,11.615,11.346,11.317,AAA,0.8235182185907033
598925870802938880,132.0242207260982,11.546724125633055,13.813463,1.166346663920254,0.7334566,08480580+1132484,12.878,12.623,12.559,AAA,0.8241013471190489
605123993942814976,132.9174291317755,12.619173733386221,13.885924,1.1744286060127522,0.88317966,08514020+1237090,12.754,12.437,12.33,AAA,0.8241398420901849
598661369537382016,132.4722449168398,11.05106088551757,13.16145,3.132945724659432,1.036706,08495333+1103040,11.883,11.465,11.359,AAA,0.8249005918396741
604642712792090112,133.53189558410125,11.351028818153281,12.839014,2.1178646549600675,0.77711964,08540767+1121035,11.859,11.603,11.54,AAA,0.8253202000351155
605038438194455040,133.53644274148172,12.244015124971892,13.849899,1.2628479499427336,0.8438778,08540876+1214385,12.795,12.487,12.44,AAA,0.825432324440534
608032786314046848,132.85035628309214,12.62570335132271,13.324881,4.827027148797511,1.3563671,08512397+1237370,11.631,11.046,10.895,AAA,0.8260751667836503
608032030399809536,132.7216517564087,12.619908510446665,13.194006,0.4687211718514233,1.0835629,08505319+1237116,11.795,11.309,11.203,AAA,0.8261070582924792
605119213643933056,133.125797575328,12.572279013021586,13.542758,1.2404289709609326,0.6673956,08523020+1234201,12.696,12.444,12.438,AAA,0.8263540143658643
608033503573944704,132.73859196935715,12.622257941389218,9.5163,17.98963154245574,1.0195532,08505732+1237201,8.261,7.854,7.778,AAA,0.8265835090803892
598660136883367168,132.56301779040479,11.01283849811329,12.484,1.0501300932836184,1.0550985,08501512+1100464,11.106,10.642,10.552,AAA,0.8279929409906538
604713876105870848,133.58279159968316,11.43271737501495,13.370337,1.435005490941381,0.7581663,08541988+1125578,12.405,12.163,12.04,AAA,0.8281662650292559
608014610012506496,132.26986847124104,12.42645471068176,13.385054,0.9940707678965494,0.71616745,08490477+1225354,12.433,12.219,12.138,AAA,0.828880498966053
605108635139883264,133.18893248676122,12.549435514075132,12.81586,2.0514530889515306,0.87735176,08524537+1232581,11.727,11.428,11.34,AAA,0.8295828198533493
598925943818062208,132.00807064916873,11.563570223145039,13.223894,4.225149056823163,1.1780071,08480194+1133490,11.898,11.239,11.235,UAU,0.834212885887631
601985227547490048,132.0170820977208,12.070880461466682,13.159088,3.8234341574273527,1.2842178,08480413+1204155,11.454,10.924,10.774,AAA,0.8355766843717859
604841728693042176,133.65673302728283,11.993605706673096,13.099832,0.34423683505551494,0.8063717,08543762+1159370,11.889,11.57,11.488,AAA,0.83657801323257
598849012364011520,132.4579057505083,11.044570565887177,11.09647,2.9461401204820885,0.8242197,08494990+1102412,10.057,9.742,9.675,AAA,0.8367464221718061
607991515972636800,132.05027350598166,12.1553131895745,11.6741905,0.5622326358880106,1.1629353,08481206+1209193,10.182,9.685,9.562,AAA,0.8370162461076968
608034985337312384,132.67821689294817,12.625778202910341,13.936897,0.9160451417102934,0.8539152,08504277+1237326,12.867,12.505,12.456,AAA,0.8381469668709344
598667764743965440,132.7919694130978,10.962478678757863,12.427362,1.8811356927197191,0.6609869,08511007+1057450,11.569,11.352,11.312,AAA,0.8381470492542724
598866535830540800,132.18009539677428,11.248259171867437,13.029944,1.4659378136713652,0.76312923,08484321+1114538,12.079,11.797,11.749,AAA,0.8388782099367595
604727409547154304,133.6751006285683,11.69027909399791,13.363029,0.2703224807044036,1.2356224,08544202+1141250,11.768,11.203,11.12,AAA,0.8395024049399759
604640930381330304,133.5220024202339,11.309340644574915,13.992177,1.4654320640882665,0.8142004,08540528+1118338,12.975,12.657,12.575,AAA,0.8408710633382618
608035152841386240,132.65821514184228,12.62497933359121,13.231938,1.1323044377193092,0.71844006,08503798+1237299,12.299,12.059,11.997,AAA,0.8409297202592052
598969168368919040,131.96375856111305,11.797198220322606,11.226116,2.0311050307752807,0.616622,08475131+1147500,10.43,10.253,10.201,AAA,0.8430497880753691
604729058814593152,133.68549844330042,11.765859063941324,13.264957,1.01030761725586,0.9985857,08544452+1145570,12.016,11.612,11.532,AAA,0.8430574890131773
604633538742592256,133.3755342718415,11.151591293566597,8.522579,4.822719454158558,0.6639309,08533014+1109053,7.593,7.393,7.319,AAA,0.8435171737462868
598966213431423488,131.96804535285182,11.711931530201056,12.81342,2.0898732982170305,0.83782196,08475235+1142430,11.749,11.465,11.386,AAA,0.8435886288892107
598852242179375232,132.30004397194548,11.12837826684789,11.744475,3.2859982058079655,0.72685146,08491201+1107428,10.8,10.51,10.462,AAA,0.8460287921241872
604640174467098496,133.47601440992116,11.241346092881328,13.281791,2.8476067711026527,0.972908,08535425+1114291,12.041,11.661,11.576,AAA,0.8479413549317756
598667146268665344,132.8518775078721,10.952181216205773,13.44933,0.7480906657441936,1.0913734,08512445+1057079,12.031,11.586,11.471,AAA,0.8482281356054455
604717342143816064,133.66088609502643,11.57253356941447,12.244886,2.1304673129256364,0.6662817,08543863+1134213,11.402,11.156,11.128,AAA,0.8495757085386607
601986503153516800,132.02386785738045,12.12799990555796,13.421473,1.3215390325864627,0.70869446,08480573+1207410,12.504,12.302,12.215,AAA,0.8495965471400065
604633470023113600,133.451651466569,11.21251478845694,13.667922,0.9881823659680821,0.7979803,08534839+1112451,12.645,12.344,12.301,AAA,0.8498245422020347
604640174467097600,133.47819885841082,11.240923725183213,13.730452,0.21061053928392315,1.1312408,08535476+1114273,12.268,11.759,11.685,AAA,0.8498309021303032
598852070380683008,132.31002876826787,11.115500871615628,13.946112,3.5440322279992276,1.2967749,08491444+1106562,12.357,11.773,11.668,AAA,0.8504506800351255
598660201306278272,132.52845426106904,11.000649893164603,13.232777,1.3522013622606504,0.73807716,08500682+1100023,12.288,12.011,11.971,AAA,0.8505660334650822
608033606653159296,132.73802027821839,12.646417921075413,13.182734,0.857284233322204,0.52958775,08505713+1238471,12.502,12.321,12.285,AAA,0.8506759029648971
605124333245775744,132.92819668001377,12.645001692250023,13.694373,0.1414496479711711,1.2395916,08514277+1238418,12.084,11.502,11.387,AAA,0.8509993451234541
605032287801286016,133.6248877595375,12.137240621768782,13.577126,1.6324331661030314,0.8675146,08542999+1208140,12.509,12.206,12.156,AAA,0.8520762240917891
604727203388724480,133.6882594081435,11.684645547843292,13.713948,2.6385748292475593,1.0333633,08544519+1141052,12.41,11.954,11.884,AAA,0.8530289058444844
598664260050633984,132.89796620331197,10.948361997995578,13.763751,0.7157611216999545,0.62529564,08513551+1056541,12.943,12.746,12.67,AAA,0.8546368664086554
601986915471313024,132.03111513228495,12.159203518790745,12.237757,1.4340519263778808,0.69331264,08480748+1209332,11.339,11.108,11.065,AAA,0.8556428920727952
598667008829721856,132.8042075070918,10.942838205234558,13.447856,1.5401349984712578,0.7848625,08511300+1056343,12.424,12.155,12.082,AAA,0.8574041372560769
598665084684327040,133.0493761460232,10.970137033861457,10.516026,4.533670519862221,0.76157284,08521187+1058124,9.565,9.32,9.249,AAA,0.8585187482326768
608039516527274368,132.43017736709677,12.567014636154799,13.322813,1.1094213297226134,0.84559345,08494324+1234011,12.234,11.927,11.853,AAA,0.8586330951038667
598656391670590848,132.6395174901195,10.960751513072486,13.163263,0.9561177071545367,0.7479296,08503347+1057389,12.165,11.9,11.861,AAA,0.8587208987639737
605031050850704896,133.65425121991802,12.086046592733204,13.367727,1.4209790530025328,0.8050804,08543703+1205100,12.382,12.113,12.093,AAA,0.8602500519359836
604714455925797248,133.63855545716626,11.474564551490678,12.226449,1.424293733996442,0.7161131,08543326+1128286,11.344,11.101,11.034,AAA,0.8607249198611272
604714357142201600,133.63390668089767,11.462716058750523,13.281323,3.303805899388731,1.2311449,08543213+1127466,11.684,11.154,11.054,AAA,0.8610985217445724
605120832847003520,133.1614973685343,12.597141838900884,13.648117,0.7087487711862646,1.1293344,08523874+1235497,12.219,11.745,11.676,AAA,0.8623271349161193
598965693739703424,131.94867076939198,11.678140230690303,13.252398,0.9515656518112957,0.715086,08474768+1140414,12.366,12.114,12.032,AAA,0.8666101932165532
604743013163971072,133.70948878498584,11.848271253180394,13.551785,3.072829971132402,1.1031837,08545028+1150537,12.158,11.72,11.639,AAA,0.8670652891546788
607991829506000256,132.03133963119168,12.186803262781613,12.518085,0.4400478065366957,1.2985001,08480751+1211126,10.876,10.34,10.192,AAA,0.8673588118464448
608033881531067648,132.80977615756353,12.667438855865848,13.253079,0.44841507499435185,1.1170244,08511434+1240027,11.813,11.297,11.199,AAA,0.8675664369849716
598847569256078464,132.41064947639805,11.033372831460598,13.549349,-0.16481842755765533,1.0036774,08493856+1102000,12.178,11.727,11.643,AAA,0.8675677937583385
598659587126274816,132.46955330366848,11.005366077653322,13.835823,3.1214200427225873,1.5237036,08495268+1100195,12.045,11.421,11.28,AAA,0.8676663737738884
608039104210416128,132.34233486088382,12.528327754275644,13.573101,2.271050145283504,1.0229254,08492218+1231420,12.31,11.875,11.774,AAA,0.8678016891797052
598624437113819520,133.12697860742088,10.984115973713626,13.550386,1.5832017649406263,0.7627287,08523047+1059030,12.555,12.295,12.26,AAA,0.8679276234561519
604714352846582912,133.63895990981555,11.456487385699987,11.318427,4.436167006378394,0.73017025,08543339+1127233,10.395,10.126,10.1,AAA,0.8681086356315387
608015606444908544,132.31414508972946,12.510834233854327,13.701807,2.0578795472543256,0.8747139,08491538+1230388,12.58,12.232,12.165,AAA,0.8687252207840366
604631069136455808,133.35099761207866,11.098807338572032,13.953985,1.218127892795721,0.9104748,08532424+1105556,12.802,12.439,12.394,AAA,0.870309717067904
601986979894141440,132.0180553211671,12.167977659434886,12.0198965,0.5226274895777988,1.027853,08480433+1210049,10.683,10.233,10.165,AAA,0.8709136036838016
598870757783016448,132.0930165991547,11.304772462250465,11.685758,1.212785705849012,1.094737,08482232+1118172,10.299,9.864,9.733,AAA,0.8715259978158497
605052388248149504,133.48873336112638,12.384181478921846,11.6853895,0.6032292128958664,1.1849356,08535731+1223031,10.149,9.64,9.51,AAA,0.8731970850433465
598918208581290368,132.05466372250936,11.358622937099813,9.147927,5.692095757831289,0.59423923,08481310+1121317,8.371,8.175,8.119,AAA,0.874253535029493
598920751201927936,132.0286713456083,11.402896417440068,12.339247,1.9727045567279067,0.702754,08480688+1124102,11.431,11.183,11.131,AAA,0.8753178826995605
